cia_id,cia_nome,doc_ver,doc_env,per_ini,per_fim,total_assets,shares_outstanding,net_debt,ebit,roic
14664,SCHULZ S.A.,1,2022-03-10 18:26:58,2021-01-01,2021-12-31,2180790000.0,178687390.0,481870000.0,240483000.0,0.17296567557400974
14664,SCHULZ S.A.,2,2011-12-05 17:23:56,2010-01-01,2010-12-31,700655000.0,63817000.0,226979000.0,82180000.0,0.17429997921465323
14664,SCHULZ S.A.,2,2012-03-14 15:59:41,2011-01-01,2011-12-31,830513000.0,63816925.0,307705000.0,89292000.0,0.15138445262751002
14664,SCHULZ S.A.,2,2017-03-30 16:11:50,2016-01-01,2016-12-31,936439000.0,63816925.0,93115000.0,38524000.0,0.07005599169308041
14664,SCHULZ S.A.,2,2018-04-02 16:07:40,2017-01-01,2017-12-31,1077513000.0,63816925.0,112134000.0,58215000.0,0.09713346570336877
14664,SCHULZ S.A.,2,2019-03-27 09:02:05,2018-01-31,2018-12-31,1291194000.0,89343695.0,216019000.0,88077000.0,0.1163923486074862
14664,SCHULZ S.A.,2,2021-03-03 18:59:26,2020-01-01,2020-12-31,1782481000.0,89343695.0,244445000.0,143693000.0,0.14561202082241864
14664,SCHULZ S.A.,3,2021-03-10 17:34:48,2020-01-01,2020-12-31,1782481000.0,89343695.0,244445000.0,143693000.0,0.14561202082241864
14761,CIA HERING,1,2011-03-03 19:41:29,2010-01-01,2010-12-31,892703000.0,162722.0,-61039000.0,253369000.0,0.5423311964211179
14761,CIA HERING,1,2012-02-29 18:23:05,2011-01-01,2011-12-31,1108026000.0,163430000.0,-164927000.0,365118000.0,0.668856387071246
14761,CIA HERING,1,2013-02-21 19:03:29,2012-01-01,2012-12-31,1182334000.0,164224000.0,-168763000.0,373130000.0,0.606481729804937
14761,CIA HERING,1,2014-02-20 18:29:17,2013-01-01,2013-12-31,1298958000.0,164611000.0,-116279000.0,405003000.0,0.5120275000979798
14761,CIA HERING,1,2015-02-26 18:09:37,2014-01-01,2014-12-31,1432039000.0,164611000.0,-158614000.0,357266000.0,0.3894064392787502
14761,CIA HERING,1,2016-02-25 18:40:18,2015-01-01,2015-12-31,1472492000.0,163771000.0,-106785000.0,215699000.0,0.20212073138620607
14761,CIA HERING,1,2017-02-23 18:19:14,2016-01-01,2016-12-31,1528691000.0,161228000.0,-177020000.0,150922000.0,0.14618742777659927
14761,CIA HERING,1,2018-03-01 18:10:43,2017-01-01,2017-12-31,1538160000.0,161844000.0,-121528000.0,199748000.0,0.1797290585432218
14761,CIA HERING,1,2019-02-28 18:16:56,2018-01-01,2018-12-31,1704129000.0,161844000.0,-320540000.0,197959000.0,0.19805089561556563
14761,CIA HERING,1,2020-03-05 18:33:17,2019-01-01,2019-12-31,1811773000.0,162534000.0,-299341000.0,176233000.0,0.15636578839028406
14761,CIA HERING,1,2021-03-03 18:17:16,2020-01-01,2020-12-31,2340605000.0,162534000.0,-176416000.0,81174000.0,0.056141510856349275
14761,CIA HERING,2,2011-03-04 09:25:46,2010-01-01,2010-12-31,892703000.0,162722000.0,-61039000.0,253369000.0,0.5423311964211179
14796,FORPART S.A.,1,2013-03-28 19:52:51,2012-01-01,2012-12-31,46026000.0,53952432.0,-18967000.0,534000.0,0.028508889007527627
14826,CIA BRASILEIRA DE DISTRIBUICAO,1,2011-02-24 09:33:24,2010-01-01,2010-12-31,28704895000.0,257774000.0,3893447000.0,1601294000.0,0.11969724921788734
14826,CIA BRASILEIRA DE DISTRIBUICAO,1,2012-02-16 23:19:45,2011-01-01,2011-12-31,33769005000.0,260239000.0,6188443000.0,2137363000.0,0.1312645290743621
14826,CIA BRASILEIRA DE DISTRIBUICAO,1,2013-02-20 01:42:48,2012-01-01,2012-12-31,35396234000.0,263177000.0,3406003000.0,2869207000.0,0.198232424947599
14826,CIA BRASILEIRA DE DISTRIBUICAO,1,2014-02-13 21:32:57,2013-01-01,2013-12-31,38008352000.0,264453000.0,1101639000.0,2948239000.0,0.21343012391481064
14826,CIA BRASILEIRA DE DISTRIBUICAO,1,2015-02-12 19:44:08,2014-01-01,2014-12-31,45500000000.0,265283000.0,-1421000000.0,4004000000.0,0.3065615190261083
14826,CIA BRASILEIRA DE DISTRIBUICAO,1,2016-02-24 23:57:53,2015-01-01,2015-12-31,47502000000.0,265702000.0,-3037000000.0,1576000000.0,0.1484132215839533
14826,CIA BRASILEIRA DE DISTRIBUICAO,1,2017-02-24 01:41:34,2016-01-01,2016-12-31,45217000000.0,266076000.0,757000000.0,856000000.0,0.06410064400179721
14826,CIA BRASILEIRA DE DISTRIBUICAO,1,2018-02-19 20:15:10,2017-01-01,2017-12-31,47928000000.0,266579000.0,796000000.0,1509000000.0,0.10711243611584327
14826,CIA BRASILEIRA DE DISTRIBUICAO,1,2019-02-21 09:18:43,2018-01-01,2018-12-31,52849000000.0,266845000.0,1156000000.0,2177000000.0,0.1442199403776085
14826,CIA BRASILEIRA DE DISTRIBUICAO,1,2020-02-19 19:44:00,2019-01-01,2019-12-31,57991000000.0,267997000.0,6240000000.0,1948000000.0,0.09862791757379373
14826,CIA BRASILEIRA DE DISTRIBUICAO,1,2021-02-23 20:49:46,2020-01-01,2020-12-31,53295000000.0,268352000.0,440000000.0,2629000000.0,0.15243230706789587
14826,CIA BRASILEIRA DE DISTRIBUICAO,1,2022-02-23 19:06:04,2021-01-01,2021-12-31,49443000000.0,269376000.0,778000000.0,1690000000.0,0.09849632824338501
14826,CIA BRASILEIRA DE DISTRIBUICAO,2,2011-05-13 03:01:37,2010-01-01,2010-12-31,29932748000.0,257774000.0,4143445000.0,1601294000.0,0.11665104684380627
14826,CIA BRASILEIRA DE DISTRIBUICAO,2,2013-02-20 20:34:22,2012-01-01,2012-12-31,35396234000.0,263410000.0,3406003000.0,2869207000.0,0.198232424947599
14826,CIA BRASILEIRA DE DISTRIBUICAO,2,2014-03-18 20:52:41,2013-01-01,2013-12-31,38008352000.0,264453000.0,1101639000.0,2948239000.0,0.21343012391481064
14826,CIA BRASILEIRA DE DISTRIBUICAO,2,2016-07-28 04:32:49,2015-01-01,2015-12-31,47241000000.0,265702000.0,-3037000000.0,1723000000.0,0.16703829374697043
14826,CIA BRASILEIRA DE DISTRIBUICAO,2,2017-03-07 21:08:59,2016-01-01,2016-12-31,45217000000.0,266076000.0,757000000.0,856000000.0,0.06410064400179721
14826,CIA BRASILEIRA DE DISTRIBUICAO,2,2019-03-26 19:28:15,2018-01-01,2018-12-31,52849000000.0,266845000.0,1156000000.0,2177000000.0,0.1442199403776085
14826,CIA BRASILEIRA DE DISTRIBUICAO,2,2020-03-27 18:28:53,2019-01-01,2019-12-31,57991000000.0,267997000.0,6240000000.0,1948000000.0,0.09862791757379373
14826,CIA BRASILEIRA DE DISTRIBUICAO,3,2016-07-29 19:03:58,2015-01-01,2015-12-31,47241000000.0,265702000.0,-3037000000.0,1723000000.0,0.16703829374697043
14826,CIA BRASILEIRA DE DISTRIBUICAO,3,2020-10-28 18:42:54,2019-01-01,2019-12-31,58475000000.0,267997000.0,6240000000.0,1966000000.0,0.09935314331918334
14931,DIXIE TOGA SA,1,2011-04-28 15:28:55,2010-01-01,2010-12-31,1477740.0,274810038.0,4123.0,150737.0,0.16032371698057019
14931,DIXIE TOGA SA,2,2011-04-28 17:29:47,2010-01-01,2010-12-31,1477740000.0,274810038.0,4123000.0,150737000.0,0.16032371698057019
15091,LITEL PARTICIPACOES S.A.,1,2011-05-19 13:08:21,2010-01-01,2010-12-31,44687577000.0,283286000.0,5830057000.0,7598818000.0,0.295611371168553
15091,LITEL PARTICIPACOES S.A.,1,2012-03-30 17:57:08,2011-01-01,2011-12-31,29762946000.0,282105000.0,-37103000.0,6325875000.0,0.23818054630419586
15091,LITEL PARTICIPACOES S.A.,1,2013-03-28 01:16:59,2012-01-01,2012-12-31,32039708000.0,282105000.0,-56826000.0,1109277000.0,0.03911776175043571
15091,LITEL PARTICIPACOES S.A.,1,2017-03-20 20:13:13,2016-01-01,2016-12-31,28856033000.0,275514000.0,-51699000.0,2605226000.0,0.1080081220036824
15091,LITEL PARTICIPACOES S.A.,1,2018-03-29 16:00:46,2017-01-01,2017-12-31,33193064000.0,275514000.0,-302421000.0,3360964000.0,0.12491193632745608
15091,LITEL PARTICIPACOES S.A.,1,2019-03-29 19:41:07,2018-01-01,2018-12-31,37117950000.0,275514000.0,-218018000.0,5164402000.0,0.15986069800383765
15091,LITEL PARTICIPACOES S.A.,2,2013-03-28 21:35:13,2012-01-01,2012-12-31,32039708000.0,281163000.0,-56826000.0,1109277000.0,0.03911776175043571
15253,ENERGISA S.A.,1,2011-03-21 17:30:11,2010-01-01,2010-12-31,3634226000.0,1099857000.0,1264800000.0,363934000.0,0.14836524036266388
15253,ENERGISA S.A.,1,2012-03-09 18:34:58,2011-01-01,2011-12-31,4258403000.0,1099857000.0,1559962000.0,423485000.0,0.1478526392892767
15253,ENERGISA S.A.,1,2013-03-05 19:21:21,2012-01-01,2012-12-31,5059373000.0,1099857000.0,1962751000.0,501247000.0,0.1447019569306662
15253,ENERGISA S.A.,1,2014-03-18 18:19:06,2013-01-01,2013-12-31,5526980000.0,1245690000.0,2145786000.0,450449000.0,0.11339747078646085
15253,ENERGISA S.A.,1,2015-03-27 21:11:10,2014-01-01,2014-12-31,18601642000.0,1245690000.0,5673443000.0,963396000.0,0.11108883072927687
15253,ENERGISA S.A.,1,2016-03-22 18:16:51,2015-01-01,2015-12-31,18502182000.0,1336600000.0,6131311000.0,864667000.0,0.09150417890675688
15253,ENERGISA S.A.,1,2017-03-23 23:21:36,2016-01-01,2016-12-31,20022820000.0,1729827000.0,5041460000.0,1116579000.0,0.11376829041028168
15253,ENERGISA S.A.,1,2018-03-14 21:40:26,2017-01-01,2017-12-31,22048356000.0,1729827000.0,6210119000.0,1244893000.0,0.1132272531681571
15253,ENERGISA S.A.,1,2019-03-19 23:16:01,2018-01-01,2018-12-31,36418008000.0,1814561910000.0,11453373000.0,2867881000.0,0.1638704772971403
15253,ENERGISA S.A.,1,2020-03-12 20:53:40,2019-01-01,2019-12-31,39319814000.0,1814561910.0,14438292000.0,2342044000.0,0.1120567764081569
15253,ENERGISA S.A.,1,2021-03-11 19:24:35,2020-01-01,2020-12-31,45562807000.0,1249856217.0,14175259000.0,2702446000.0,0.12458876817073018
15253,ENERGISA S.A.,1,2022-03-17 19:15:06,2021-01-01,2021-12-31,54768404000.0,1814561910.0,18317072000.0,4949049000.0,0.17771449925889587
15253,ENERGISA S.A.,2,2019-03-21 11:02:56,2018-01-01,2018-12-31,36418008000.0,1814561910.0,11453373000.0,2867881000.0,0.1638704772971403
15253,ENERGISA S.A.,2,2020-03-18 09:51:09,2019-01-01,2019-12-31,39319814000.0,1814561910.0,14438292000.0,2342044000.0,0.1120567764081569
15253,ENERGISA S.A.,2,2021-04-09 17:10:20,2020-01-01,2020-12-31,45562807000.0,1814561910.0,14175259000.0,2702446000.0,0.12458876817073018
15253,ENERGISA S.A.,2,2022-03-17 20:11:33,2021-01-01,2021-12-31,54768404000.0,1814561910.0,18317072000.0,4949049000.0,0.17771449925889587
15253,ENERGISA S.A.,3,2022-03-17 20:31:27,2021-01-01,2021-12-31,54768404000.0,1814561910.0,18317072000.0,4949049000.0,0.17771449925889587
15253,ENERGISA S.A.,4,2022-03-24 17:52:58,2021-01-01,2021-12-31,54768404000.0,1814561910.0,18317072000.0,4949049000.0,0.17771449925889587
15300,RUMO MALHA NORTE S.A.,1,2011-03-28 22:46:07,2010-01-01,2010-12-31,3384929000.0,707543040.0,1412990000.0,507994000.0,0.23240250759777606
15300,RUMO MALHA NORTE S.A.,1,2012-03-23 10:03:05,2011-01-01,2011-12-31,3752294000.0,707543040.0,1581554000.0,527634000.0,0.19416411772152273
15300,RUMO MALHA NORTE S.A.,1,2013-03-21 10:07:34,2012-01-01,2012-12-31,4479219000.0,765326706.0,1505874000.0,623062000.0,0.2062880812780245
15300,RUMO MALHA NORTE S.A.,2,2011-03-30 08:11:07,2010-01-01,2010-12-31,3384929000.0,707543040.0,1412990000.0,507994000.0,0.23240250759777606
15300,RUMO MALHA NORTE S.A.,2,2013-03-21 19:27:07,2012-01-01,2012-12-31,4479219000.0,765326706.0,1505874000.0,623062000.0,0.2062880812780245
15458,EMBPAR PARTICIPAÇÕES S/A,1,2011-03-28 15:56:19,2010-01-31,2010-12-31,598100000.0,149678.0,436543000.0,68249000.0,0.1498068396329953
15458,EMBPAR PARTICIPAÇÕES S/A,1,2017-03-24 10:46:52,2016-12-01,2016-12-31,282436000.0,15359000.0,7472000.0,24167000.0,0.17083377513872688
15458,EMBPAR PARTICIPAÇÕES S/A,1,2020-03-30 18:07:04,2019-01-01,2019-12-31,130513000.0,14487000.0,30098000.0,20092000.0,0.49998755754634816
15458,EMBPAR PARTICIPAÇÕES S/A,1,2021-03-30 09:57:31,2020-01-01,2020-12-31,155170000.0,14860000.0,31575000.0,29606000.0,0.5143591792769159
15458,EMBPAR PARTICIPAÇÕES S/A,1,2022-03-30 18:43:02,2021-01-01,2021-12-31,258128000.0,14860000.0,9080000.0,77853000.0,0.7852121554428184
15458,EMBPAR PARTICIPAÇÕES S/A,2,2011-03-28 17:01:46,2010-01-01,2010-12-31,598100000.0,149678000.0,436543000.0,68249000.0,0.1498068396329953
15458,EMBPAR PARTICIPAÇÕES S/A,2,2020-12-21 15:34:26,2019-01-01,2019-12-31,130513000.0,14860000.0,30098000.0,20092000.0,0.49998755754634816
15539,NEOENERGIA S.A.,1,2011-02-18 19:40:46,2010-01-01,2010-12-31,19590086000.0,5850636000.0,2098478000.0,2378570000.0,0.1781037855131941
15539,NEOENERGIA S.A.,1,2012-02-02 18:04:05,2011-01-01,2011-12-31,21634744000.0,5850636000.0,2327235000.0,2203971000.0,0.15401378553326123
15539,NEOENERGIA S.A.,1,2013-03-25 18:56:05,2012-01-01,2012-12-31,23354367000.0,5850636000.0,3175540000.0,1857415000.0,0.1180386874488661
15539,NEOENERGIA S.A.,1,2014-03-24 21:04:29,2013-01-01,2013-12-31,20459145000.0,5850636000.0,5180521000.0,1455625000.0,0.09811648699399192
15539,NEOENERGIA S.A.,1,2015-02-25 19:57:43,2014-01-01,2014-12-31,22113232000.0,5850636000.0,7105840000.0,1543383000.0,0.091134258467847
15539,NEOENERGIA S.A.,1,2016-02-22 22:02:27,2015-01-01,2015-12-31,25563693000.0,5850636000.0,7557051000.0,1639078000.0,0.09665469774023343
15539,NEOENERGIA S.A.,1,2017-02-22 18:15:57,2016-01-01,2016-12-31,27955603000.0,5850636000.0,10567324000.0,1934254000.0,0.09736890801870124
15539,NEOENERGIA S.A.,1,2018-02-19 19:15:10,2017-01-01,2017-12-31,42114499000.0,1154167000.0,14441093000.0,2115376000.0,0.07039650346976435
15539,NEOENERGIA S.A.,1,2019-02-14 22:15:56,2018-01-01,2018-12-31,46564478000.0,1213797000.0,17100900000.0,3269886000.0,0.09429363745197021
15539,NEOENERGIA S.A.,1,2020-02-17 20:53:41,2019-01-01,2019-12-31,54214782000.0,1213797000.0,18598114000.0,4273181000.0,0.11287734946575456
15539,NEOENERGIA S.A.,1,2021-02-09 18:24:29,2020-01-01,2020-12-31,66297000000.0,1213797000.0,21304000000.0,4878000000.0,0.11393735547614042
15539,NEOENERGIA S.A.,1,2022-02-17 18:12:42,2021-01-01,2021-12-31,85800000000.0,1213796848.0,33006000000.0,7872000000.0,0.13751659562574245
15539,NEOENERGIA S.A.,2,2011-02-19 12:05:40,2010-01-01,2010-12-31,19590086000.0,5850636000.0,2098478000.0,2378570000.0,0.1781037855131941
15539,NEOENERGIA S.A.,2,2012-02-06 16:49:11,2011-01-01,2011-12-31,21634744000.0,5850636000.0,2327235000.0,2203971000.0,0.15401378553326123
15539,NEOENERGIA S.A.,2,2016-11-11 18:49:59,2015-01-01,2015-12-31,25545393000.0,5850636000.0,7557051000.0,1620778000.0,0.09567881611678641
15539,NEOENERGIA S.A.,2,2017-07-25 20:45:19,2014-01-01,2014-12-31,22657862000.0,5850636000.0,7398748000.0,1664718000.0,0.09604870615477631
15539,NEOENERGIA S.A.,2,2017-07-25 22:05:33,2016-01-01,2016-12-31,27967404000.0,5850636000.0,10567326000.0,1857425000.0,0.09387054418458984
15539,NEOENERGIA S.A.,2,2018-02-21 18:03:59,2017-01-01,2017-12-31,42114499000.0,1154167000.0,14441093000.0,2115376000.0,0.07039650346976435
15539,NEOENERGIA S.A.,2,2019-04-23 22:34:27,2018-01-01,2018-12-31,46564478000.0,1213797000.0,17100900000.0,3269886000.0,0.09429363745197021
15539,NEOENERGIA S.A.,3,2012-02-07 20:55:18,2011-01-01,2011-12-31,21634744000.0,5850636000.0,2327235000.0,2203971000.0,0.15401378553326123
15539,NEOENERGIA S.A.,3,2017-07-25 21:39:56,2015-01-01,2015-12-31,27371492000.0,5850636000.0,9210004000.0,1454553000.0,0.07851886375980938
15539,NEOENERGIA S.A.,3,2017-11-05 15:03:17,2016-01-01,2016-12-31,27967404000.0,5850636000.0,10567326000.0,1857425000.0,0.09387054418458984
15539,NEOENERGIA S.A.,3,2017-11-28 00:40:30,2014-01-01,2014-12-31,22657862000.0,5850636000.0,7398748000.0,1664718000.0,0.09604870615477631
15539,NEOENERGIA S.A.,3,2018-02-26 18:25:41,2017-01-01,2017-12-31,42114499000.0,1154167000.0,14441093000.0,2115376000.0,0.07039650346976435
15539,NEOENERGIA S.A.,4,2017-11-06 08:09:57,2016-01-01,2016-12-31,27967404000.0,5850636000.0,10567326000.0,1857425000.0,0.09387054418458984
15539,NEOENERGIA S.A.,4,2017-11-28 01:22:59,2015-01-01,2015-12-31,27371492000.0,5850636000.0,9210004000.0,1454553000.0,0.07851886375980938
15539,NEOENERGIA S.A.,4,2019-04-23 22:27:46,2017-01-01,2017-12-31,42145769000.0,1154167000.0,14441103000.0,2123785000.0,0.07067631871018501
15539,NEOENERGIA S.A.,5,2017-11-28 01:54:59,2016-01-01,2016-12-31,27967404000.0,5850636000.0,10567326000.0,1857425000.0,0.09387054418458984
15539,NEOENERGIA S.A.,6,2019-04-23 21:55:58,2016-01-01,2016-12-31,27967404000.0,5850636000.0,10567326000.0,1857425000.0,0.09387054418458984
15539,NEOENERGIA S.A.,7,2019-04-24 18:56:16,2016-01-01,2016-12-31,27967404000.0,779590000.0,10567326000.0,1857425000.0,0.09387054418458984
15610,CECRISA REVESTIMENTOS CERAMICOS SA,1,2011-03-29 15:34:03,2010-01-01,2010-12-31,869232000.0,1083000.0,178907000.0,55319000.0,0.17548050234263726
16101,GAFISA S.A.,1,2011-03-28 21:35:30,2010-01-01,2010-12-31,9549554000.0,431515000.0,2088961000.0,560997000.0,0.09552738721833318
16101,GAFISA S.A.,1,2013-03-11 21:40:40,2012-01-01,2012-12-31,9070994000.0,433230000.0,2235058000.0,171805000.0,0.034867095896944145
16101,GAFISA S.A.,1,2014-02-26 21:24:12,2013-01-01,2013-12-31,8183030000.0,435559000.0,1035365000.0,401871000.0,0.09456126430874705
16101,GAFISA S.A.,1,2016-03-03 23:20:08,2015-01-01,2015-12-31,6760332000.0,378066000.0,1438482000.0,116286000.0,0.025637837272952154
16101,GAFISA S.A.,1,2020-03-26 23:22:14,2019-01-01,2019-12-31,2551887000.0,120000000.0,316348000.0,10246000.0,0.008457347186235803
16101,GAFISA S.A.,1,2021-03-16 22:24:34,2020-01-01,2020-12-31,3749999000.0,300676000.0,318804000.0,3603000.0,0.001919356144709758
16101,GAFISA S.A.,1,2022-03-19 00:01:30,2021-01-01,2021-12-31,4722224000.0,337445000.0,956439000.0,210620000.0,0.07597047027603951
16292,BRF S.A.,1,2011-03-24 19:48:42,2010-01-01,2010-12-31,27751547.0,872473246.0,4028490.0,1484580.0,0.08404072050236264
16292,BRF S.A.,1,2012-03-22 19:21:35,2011-01-01,2011-12-31,29983456000.0,872473246.0,5314016000.0,2001129000.0,0.10302388295923384
16292,BRF S.A.,1,2013-03-04 20:16:34,2012-01-01,2012-12-31,30772248000.0,872473246.0,6965720000.0,1388915000.0,0.06447546532873823
16292,BRF S.A.,1,2014-02-27 19:05:52,2013-01-01,2013-12-31,32374569000.0,872473246.0,6593907000.0,1959648000.0,0.09204520362811548
16292,BRF S.A.,1,2015-02-26 18:56:51,2014-01-01,2014-12-31,36103735000.0,872473246.0,4994913000.0,3478319000.0,0.16815775754010567
16292,BRF S.A.,1,2016-02-25 23:45:52,2015-01-01,2015-12-31,40388014000.0,872473246.0,9081682000.0,4228410000.0,0.18450544528458232
16292,BRF S.A.,1,2017-02-23 20:42:40,2016-01-01,2016-12-31,42944936000.0,812473246.0,11983176000.0,1815174000.0,0.07499935234041037
16292,BRF S.A.,1,2018-02-22 21:32:02,2017-01-01,2017-12-31,45228481000.0,812473246.0,14205119000.0,736078000.0,0.02840037084793248
16292,BRF S.A.,1,2020-03-03 07:00:53,2019-01-01,2019-12-31,41700631000.0,812473246.0,13964312000.0,2952773000.0,0.13353313741842288
16292,BRF S.A.,1,2021-02-25 19:35:26,2020-01-01,2020-12-31,49664906000.0,812473246.0,14513643000.0,2846793000.0,0.12203761303821718
16292,BRF S.A.,1,2022-02-22 18:17:06,2021-01-01,2021-12-31,55903387000.0,812473246.0,17580355000.0,3009787000.0,0.11398127348284544
16292,BRF S.A.,2,2011-03-24 20:33:53,2010-01-01,2010-12-31,27751547.0,872473246.0,4028490.0,1484580.0,0.08404072050236264
16292,BRF S.A.,2,2020-03-03 07:33:29,2019-01-01,2019-12-31,41700631000.0,812473246.0,13964312000.0,2952773000.0,0.13353313741842288
16292,BRF S.A.,3,2011-04-13 10:01:52,2010-01-01,2010-12-31,27751547000.0,872473246.0,4028490000.0,1484580000.0,0.08404072050236264
16306,ROSSI RESIDENCIAL S.A.,1,2011-03-24 00:14:10,2010-01-01,2010-12-31,5697116000.0,266436388.0,1140897000.0,355177000.0,0.09695666831820335
16306,ROSSI RESIDENCIAL S.A.,1,2012-03-27 22:34:15,2011-01-01,2011-12-31,7450240000.0,268339296.0,2004251000.0,376298000.0,0.07858114648058798
16306,ROSSI RESIDENCIAL S.A.,1,2013-03-26 21:59:39,2012-01-01,2012-12-31,8231963000.0,417555563.0,3164360000.0,6749000.0,0.0012355212072482935
16306,ROSSI RESIDENCIAL S.A.,1,2014-03-27 23:31:49,2013-01-01,2013-12-31,7592893000.0,428473420.0,2589157000.0,194936000.0,0.03857119424162636
16306,ROSSI RESIDENCIAL S.A.,2,2012-10-11 19:38:05,2010-01-01,2010-12-31,5113503000.0,266436388.0,1666418000.0,208846000.0,0.057216169760901145
16306,ROSSI RESIDENCIAL S.A.,2,2012-10-11 21:53:57,2011-01-01,2011-12-31,7134342000.0,268339296.0,2685794000.0,145697000.0,0.031195187834439853
16330,521 PARTICIPACOES S.A. - EM LIQUIDAÇÃO EXTRAJUDICIAL,1,2011-03-31 19:36:48,2010-01-01,2010-12-31,3642156000.0,2405000.0,343541000.0,428762000.0,0.17502340043294373
16330,521 PARTICIPACOES S.A. - EM LIQUIDAÇÃO EXTRAJUDICIAL,2,2011-04-08 17:07:16,2010-01-01,2010-12-31,3642156000.0,2405000.0,343541000.0,428762000.0,0.17502340043294373
16390,TAM S.A.,1,2011-02-28 10:30:03,2010-01-01,2010-12-31,14459063000.0,156206.0,4939023000.0,1013598000.0,0.13396015602635541
16390,TAM S.A.,1,2012-02-13 09:01:48,2011-01-01,2011-12-31,15985229000.0,156206000.0,6829643000.0,1017885000.0,0.11368237019452045
16390,TAM S.A.,2,2011-02-28 10:49:41,2010-01-01,2010-12-31,14459063000.0,156206000.0,4939023000.0,1013598000.0,0.13396015602635541
16390,TAM S.A.,3,2011-03-17 15:26:13,2010-01-01,2010-12-31,14459063000.0,156206000.0,4939023000.0,1013598000.0,0.13396015602635541
16497,EMPRESA NAC COM REDITO PART S.A.ENCORPAR,1,2011-04-13 20:47:55,2010-01-01,2010-12-31,175317000.0,1900000.0,-186000.0,8412000.0,0.05589554470248181
16497,EMPRESA NAC COM REDITO PART S.A.ENCORPAR,1,2012-03-30 21:22:07,2011-01-01,2011-12-31,218062000.0,1900000.0,-38000.0,46107000.0,0.25382608121201444
16497,EMPRESA NAC COM REDITO PART S.A.ENCORPAR,1,2014-03-27 19:03:28,2013-01-01,2013-12-31,332309000.0,1900000.0,13133000.0,13634000.0,0.05317991223793272
16497,EMPRESA NAC COM REDITO PART S.A.ENCORPAR,1,2018-03-29 19:19:52,2017-01-01,2017-12-31,292255000.0,1900000.0,17739000.0,45936000.0,0.27337649971434014
16497,EMPRESA NAC COM REDITO PART S.A.ENCORPAR,1,2019-04-11 20:58:35,2018-01-01,2018-12-31,304078000.0,1900000.0,4915000.0,33891000.0,0.1667560532777004
16497,EMPRESA NAC COM REDITO PART S.A.ENCORPAR,2,2011-04-18 16:39:05,2010-01-01,2010-12-31,175317000.0,1900000.0,-186000.0,8412000.0,0.05589554470248181
16497,EMPRESA NAC COM REDITO PART S.A.ENCORPAR,2,2018-04-16 18:48:51,2017-01-01,2017-12-31,292255000.0,1900000.0,17739000.0,45936000.0,0.31151498711514986
16624,UPTICK PARTICIPACOES S.A.,1,2011-04-04 10:25:24,2010-01-01,2010-12-31,115798000.0,52437000.0,22989000.0,14957000.0,0.17298128744246294
16632,DEXXOS PARTICIPAÇÕES S.A.,1,2011-04-01 12:38:31,2010-12-01,2010-12-31,773270000.0,104425000.0,284799000.0,32187000.0,0.06659411459227735
16632,DEXXOS PARTICIPAÇÕES S.A.,1,2014-03-31 08:52:07,2013-01-01,2013-12-31,695956000.0,358849702.0,226940000.0,129620000.0,0.46343006896748984
