,cia_id,cia_nome,doc_env,per_ini,per_fim,shares_outstanding,ebit,roic
1068,7510,INDUSTRIAS ROMI S.A.,2014-02-11 19:09:11,2013-01-01,2013-12-31,71757647.0,30277000.0,0.026834960164570976
1069,7510,INDUSTRIAS ROMI S.A.,2015-02-10 21:13:13,2014-01-01,2014-12-31,71757647.0,9583000.0,0.009612037966697393
1072,7510,INDUSTRIAS ROMI S.A.,2018-02-08 14:49:48,2017-01-01,2017-12-31,62857647.0,51265000.0,0.06626664098643127
1073,7510,INDUSTRIAS ROMI S.A.,2019-02-12 19:59:10,2018-01-01,2018-12-31,62857647.0,46048000.0,0.05058691054900991
1074,7510,INDUSTRIAS ROMI S.A.,2020-02-11 19:20:03,2019-01-01,2019-12-31,62857647.0,104493000.0,0.10886161667725838
1075,7510,INDUSTRIAS ROMI S.A.,2021-02-09 18:58:33,2020-01-01,2020-12-31,73333922.0,106868000.0,0.10390625607678726
1076,7510,INDUSTRIAS ROMI S.A.,2022-02-01 21:45:38,2021-01-01,2021-12-31,73333922.0,211548000.0,0.15414130712772756
1077,7510,INDUSTRIAS ROMI S.A.,2022-02-09 09:56:12,2021-01-01,2021-12-31,73333922.0,211548000.0,0.15414130712772756
1079,7544,TEXTIL RENAUXVIEW S.A.,2011-04-06 15:37:50,2010-01-01,2010-12-31,42592810.0,7841.0,-0.16910004528887834
1080,7544,TEXTIL RENAUXVIEW S.A.,2011-04-06 15:49:50,2010-01-01,2010-12-31,42592810.0,7841000.0,-0.16910004528887834
1081,7544,TEXTIL RENAUXVIEW S.A.,2012-03-30 08:56:21,2011-01-01,2011-12-31,42593000.0,24929000.0,-0.5101502066876765
1082,7544,TEXTIL RENAUXVIEW S.A.,2013-03-27 12:10:22,2012-01-01,2012-12-31,42592000.0,12125000.0,-0.33552868251376705
1083,7544,TEXTIL RENAUXVIEW S.A.,2014-03-28 07:26:32,2013-01-01,2013-12-31,42592000.0,2838000.0,-0.02151597398068263
1084,7544,TEXTIL RENAUXVIEW S.A.,2014-04-01 09:03:55,2013-01-01,2013-12-31,42592000.0,2838000.0,-0.02151597398068263
1089,7544,TEXTIL RENAUXVIEW S.A.,2017-03-29 11:58:51,2016-01-01,2016-12-31,4259000.0,1429000.0,-0.008751569341948127
1090,7544,TEXTIL RENAUXVIEW S.A.,2018-03-26 13:48:42,2017-01-01,2017-12-31,4259000.0,170789000.0,-0.7403366407878937
1091,7544,TEXTIL RENAUXVIEW S.A.,2019-03-28 11:30:16,2018-01-01,2018-12-31,4259000.0,13881000.0,-0.1114107534131131
1092,7544,TEXTIL RENAUXVIEW S.A.,2020-03-31 16:06:42,2019-01-01,2019-12-31,4259000.0,24747000.0,-0.28839632206411914
1093,7544,TEXTIL RENAUXVIEW S.A.,2021-03-26 12:50:30,2020-01-01,2020-12-31,4259000.0,3766000.0,-0.048950412686033666
1094,7544,TEXTIL RENAUXVIEW S.A.,2022-03-25 02:57:10,2021-01-01,2021-12-31,4259000.0,31197000.0,-0.5702456679096293
1095,7595,INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL,2011-03-31 18:11:15,2010-01-01,2010-12-31,95660000.0,131364000.0,0.08226832208670602
1096,7595,INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL,2011-04-19 16:42:09,2010-01-01,2010-12-31,95660000.0,131603000.0,0.0824179987787885
1097,7595,INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL,2011-04-29 16:10:12,2010-01-01,2010-12-31,95660000.0,131603000.0,0.0824179987787885
1099,7595,INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL,2013-03-28 17:59:05,2012-01-01,2012-12-31,95660000.0,102097000.0,0.04929664512228921
1100,7595,INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL,2013-04-09 14:21:28,2012-01-01,2012-12-31,95660000.0,102097000.0,0.04929664512228921
1110,7595,INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL,2022-03-29 18:06:44,2021-01-01,2021-12-31,166682000.0,1416787000.0,-3.3380226605000956
1114,7617,ITAÚSA S.A.,2014-02-19 08:15:23,2013-01-01,2013-12-31,5470667000.0,6484000000.0,0.1747096704658745
1115,7617,ITAÚSA S.A.,2015-02-10 07:57:46,2014-01-01,2014-12-31,6110134000.0,8323000000.0,0.1932121549782947
1116,7617,ITAÚSA S.A.,2016-02-19 08:27:08,2015-01-01,2015-12-31,6758799000.0,9068000000.0,0.18692282321899736
1117,7617,ITAÚSA S.A.,2017-02-14 08:26:55,2016-01-01,2016-12-31,7430108000.0,8229000000.0,0.15933161655081612
1118,7617,ITAÚSA S.A.,2018-02-19 20:32:25,2017-01-01,2017-12-31,7473630000.0,8590000000.0,0.14728828380857667
1119,7617,ITAÚSA S.A.,2019-02-19 08:44:00,2018-01-01,2018-12-31,8410698000.0,9927000000.0,0.16911702073289153
1120,7617,ITAÚSA S.A.,2020-02-17 19:48:42,2019-01-01,2019-12-31,8410815000.0,10994000000.0,0.1865603258102834
1121,7617,ITAÚSA S.A.,2021-02-22 18:45:31,2020-01-01,2020-12-31,8410815000.0,7724000000.0,0.12463291057540259
1122,7617,ITAÚSA S.A.,2022-02-14 19:05:43,2021-01-01,2021-12-31,8831356000.0,13097000000.0,0.1794109589041096
1123,7811,JOAO FORTES ENGENHARIA S.A. - Em Recuperação Judicial,2011-03-29 07:03:33,2010-01-01,2010-12-31,100000000.0,132765000.0,0.17887915063897442
1124,7811,JOAO FORTES ENGENHARIA S.A. - Em Recuperação Judicial,2011-03-29 08:57:23,2010-01-01,2010-12-31,100000000.0,132765000.0,0.17887915063897442
1125,7811,JOAO FORTES ENGENHARIA S.A. - Em Recuperação Judicial,2012-03-31 02:17:15,2011-01-01,2011-12-31,100000000.0,101048000.0,0.08573991061829839
1126,7811,JOAO FORTES ENGENHARIA S.A. - Em Recuperação Judicial,2012-04-10 15:03:40,2011-01-01,2011-12-31,100000000.0,101048000.0,0.08573991061829839
1131,7811,JOAO FORTES ENGENHARIA S.A. - Em Recuperação Judicial,2014-03-26 20:37:46,2013-01-01,2013-12-31,177770363.0,58763000.0,0.024883718172825454
1132,7811,JOAO FORTES ENGENHARIA S.A. - Em Recuperação Judicial,2014-04-03 18:40:19,2013-01-01,2013-12-31,177770363.0,58763000.0,0.024883718172825454
1133,7811,JOAO FORTES ENGENHARIA S.A. - Em Recuperação Judicial,2014-05-15 11:31:17,2013-01-01,2013-12-31,177770363.0,58763000.0,0.024883718172825454
1146,7870,KEPLER WEBER S.A.,2011-03-28 01:31:58,2010-01-01,2010-12-31,1309232000.0,41210000.0,0.12995490523793005
1147,7870,KEPLER WEBER S.A.,2011-03-28 11:20:18,2010-01-01,2010-12-31,1309272000.0,41210000.0,0.12995490523793005
1148,7870,KEPLER WEBER S.A.,2012-03-15 07:29:23,2011-01-01,2011-12-31,1309271000.0,39063000.0,0.11835120887111435
1149,7870,KEPLER WEBER S.A.,2013-03-14 00:21:13,2012-01-01,2012-12-31,26185000.0,42130000.0,0.11928997969833481
1150,7870,KEPLER WEBER S.A.,2014-03-24 18:18:08,2013-01-01,2013-12-31,26185000.0,84119000.0,0.21803219201161195
1151,7870,KEPLER WEBER S.A.,2015-03-20 20:18:33,2014-01-01,2014-12-31,26309000.0,143439000.0,0.28665383669970085
1152,7870,KEPLER WEBER S.A.,2016-03-18 18:40:47,2015-01-01,2015-12-31,26312000.0,3706000.0,0.0071972904318374255
1155,7870,KEPLER WEBER S.A.,2019-03-20 18:20:59,2018-01-01,2018-12-31,26312000.0,20995000.0,0.04588048129160275
1156,7870,KEPLER WEBER S.A.,2020-03-12 07:19:50,2019-01-01,2019-12-31,26312000.0,52427000.0,0.12160594912808903
1157,7870,KEPLER WEBER S.A.,2021-02-24 19:59:12,2020-01-01,2020-12-31,26312000.0,80425000.0,0.3174675229835829
1158,7870,KEPLER WEBER S.A.,2021-03-12 23:33:35,2019-01-01,2019-12-31,26312000.0,52427000.0,0.12160594912808903
1159,7870,KEPLER WEBER S.A.,2022-02-16 18:16:26,2021-01-01,2021-12-31,30351000.0,204873000.0,0.5237334410421854
1184,8087,LOJAS AMERICANAS S.A.,2011-03-18 09:24:00,2010-01-01,2010-12-31,758302985.0,1068948000.0,0.3983170750702119
1185,8087,LOJAS AMERICANAS S.A.,2011-03-23 19:35:14,2010-01-01,2010-12-31,758302985.0,1068948000.0,0.3983170750702119
1186,8087,LOJAS AMERICANAS S.A.,2011-06-21 19:31:05,2010-01-01,2010-12-31,758302985.0,1083524000.0,0.4037484615232699
1187,8087,LOJAS AMERICANAS S.A.,2012-03-01 21:10:02,2011-01-01,2011-12-31,774971710.0,1140573000.0,0.30254904800632804
1188,8087,LOJAS AMERICANAS S.A.,2012-03-06 20:23:09,2011-01-01,2011-12-31,774971710.0,1140573000.0,0.30254904800632804
1189,8087,LOJAS AMERICANAS S.A.,2013-03-07 21:33:25,2012-01-01,2012-12-31,992093910.0,1243794000.0,0.2883638437569553
1190,8087,LOJAS AMERICANAS S.A.,2013-03-13 19:32:21,2012-01-01,2012-12-31,992093910.0,1243794000.0,0.2883638437569553
1191,8087,LOJAS AMERICANAS S.A.,2013-03-18 19:32:10,2012-01-01,2012-12-31,992093910.0,1243794000.0,0.2883638437569553
1192,8087,LOJAS AMERICANAS S.A.,2014-03-12 19:37:40,2013-01-01,2013-12-31,993731338.0,1450915000.0,0.28486267675871285
1193,8087,LOJAS AMERICANAS S.A.,2014-03-19 09:46:52,2013-01-01,2013-12-31,993731338.0,1450915000.0,0.28486267675871285
1194,8087,LOJAS AMERICANAS S.A.,2015-03-12 20:11:07,2014-01-01,2014-12-31,1215217126.0,1681182000.0,0.25890475892739717
1195,8087,LOJAS AMERICANAS S.A.,2015-03-18 18:01:51,2014-01-01,2014-12-31,1215217126.0,1681182000.0,0.25890475892739717
1196,8087,LOJAS AMERICANAS S.A.,2016-03-10 23:35:44,2015-01-01,2015-12-31,1200491863.0,1934742000.0,0.24626467856837372
1197,8087,LOJAS AMERICANAS S.A.,2016-03-16 19:12:35,2015-01-01,2015-12-31,1200491863.0,1934742000.0,0.24626467856837372
1198,8087,LOJAS AMERICANAS S.A.,2017-02-20 19:49:05,2016-01-01,2016-12-31,1428033524.0,2038218000.0,0.19595862696342667
1199,8087,LOJAS AMERICANAS S.A.,2018-03-07 18:46:26,2017-01-01,2017-12-31,1597431771.0,1912605000.0,0.1642292942701162
1200,8087,LOJAS AMERICANAS S.A.,2018-03-14 19:02:39,2017-01-01,2017-12-31,1597431771.0,1912605000.0,0.1642292942701162
1201,8087,LOJAS AMERICANAS S.A.,2019-03-20 23:37:06,2018-01-01,2018-12-31,1600653964.0,1719045000.0,0.14497818089109404
1202,8087,LOJAS AMERICANAS S.A.,2020-02-20 19:44:30,2019-01-01,2019-12-31,1605377964.0,2105095000.0,0.14416732845957894
1203,8087,LOJAS AMERICANAS S.A.,2021-03-04 19:31:03,2020-01-01,2020-12-31,1867535716.0,1435901000.0,0.08837344416471951
1215,8133,LOJAS RENNER S.A.,2011-02-16 19:53:52,2010-01-01,2010-12-31,122349000.0,404474000.0,0.4068545057129263
1216,8133,LOJAS RENNER S.A.,2012-02-08 18:36:54,2011-01-01,2011-12-31,122821000.0,472633000.0,0.33404080582601126
1217,8133,LOJAS RENNER S.A.,2013-02-26 19:05:40,2012-01-01,2012-12-31,124170000.0,559250000.0,0.2885974961554737
1218,8133,LOJAS RENNER S.A.,2014-02-20 18:42:23,2013-01-01,2013-12-31,125895000.0,650438000.0,0.26289819433767186
1219,8133,LOJAS RENNER S.A.,2015-02-12 20:02:53,2014-01-01,2014-12-31,127395000.0,802050000.0,0.26951202546830677
1220,8133,LOJAS RENNER S.A.,2016-02-04 20:35:50,2015-01-01,2015-12-31,640041000.0,933253000.0,0.2684553275374592
1221,8133,LOJAS RENNER S.A.,2017-02-09 19:58:09,2016-01-01,2016-12-31,643551000.0,975690000.0,0.2696889161611848
1222,8133,LOJAS RENNER S.A.,2018-02-08 21:06:47,2017-01-01,2017-12-31,713235000.0,1087238000.0,0.27510881119546443
1223,8133,LOJAS RENNER S.A.,2019-02-07 21:39:35,2018-01-01,2018-12-31,720024000.0,1423821000.0,0.31684571590320393
1224,8133,LOJAS RENNER S.A.,2020-02-06 20:43:20,2019-01-01,2019-12-31,795558000.0,1643654000.0,0.3302273241877541
1225,8133,LOJAS RENNER S.A.,2021-02-11 20:33:53,2020-01-01,2020-12-31,796170000.0,856879000.0,0.1378962017991156
1226,8133,LOJAS RENNER S.A.,2022-03-17 20:09:30,2021-01-01,2021-12-31,988779000.0,813944000.0,0.11110011559847839
1227,8192,TREVISA INVESTIMENTOS S.A.,2011-03-31 17:04:36,2010-01-01,2010-12-31,1751000.0,7251000.0,0.0783654677503026
1228,8192,TREVISA INVESTIMENTOS S.A.,2012-03-29 19:52:31,2011-01-01,2011-12-31,1751000.0,10627000.0,0.10744871237475102
1229,8192,TREVISA INVESTIMENTOS S.A.,2013-03-28 17:03:33,2012-01-01,2012-12-31,1751200000.0,8089000.0,0.07860648170642826
1230,8192,TREVISA INVESTIMENTOS S.A.,2013-04-01 16:38:23,2012-01-01,2012-12-31,1751000.0,8089000.0,0.07860648170642826
1231,8192,TREVISA INVESTIMENTOS S.A.,2014-03-24 16:15:31,2013-01-01,2013-12-31,1741000.0,7718000.0,0.07257033248081841
1232,8192,TREVISA INVESTIMENTOS S.A.,2015-03-25 16:09:47,2014-01-01,2014-12-31,1733000.0,7197000.0,0.06025014231657905
1233,8192,TREVISA INVESTIMENTOS S.A.,2016-03-21 15:57:29,2015-01-01,2015-12-31,3464000.0,12544000.0,0.08914535867077902
1234,8192,TREVISA INVESTIMENTOS S.A.,2017-03-22 16:46:01,2016-01-01,2016-12-31,3464000.0,15417000.0,0.10105134826894589
1235,8192,TREVISA INVESTIMENTOS S.A.,2018-03-22 18:11:51,2017-01-01,2017-12-31,5196000.0,12243000.0,0.08528497986820291
1236,8192,TREVISA INVESTIMENTOS S.A.,2019-03-26 18:41:36,2018-01-01,2018-12-31,5196000.0,16236000.0,0.12027112115263529
1237,8192,TREVISA INVESTIMENTOS S.A.,2020-03-25 16:53:14,2019-01-01,2019-12-31,5196000.0,18676000.0,0.14707364707364706
1238,8192,TREVISA INVESTIMENTOS S.A.,2021-03-22 18:26:36,2020-01-01,2020-12-31,5196000.0,13435000.0,0.13739466579399492
1239,8192,TREVISA INVESTIMENTOS S.A.,2022-03-25 14:49:32,2021-01-01,2021-12-31,5196000.0,23698000.0,0.23690182239860846
1240,8397,MANGELS INDUSTRIAL S.A.,2011-03-29 20:45:29,2010-01-01,2010-12-31,17349638.0,51681000.0,0.09895873224981235
1241,8397,MANGELS INDUSTRIAL S.A.,2011-05-02 11:56:16,2010-01-01,2010-12-31,17349638.0,51681000.0,0.09895873224981235
1242,8397,MANGELS INDUSTRIAL S.A.,2012-03-27 08:34:48,2011-01-01,2011-12-31,17349638.0,2724000.0,0.0058223416329488105
1243,8397,MANGELS INDUSTRIAL S.A.,2012-03-27 15:24:18,2011-01-01,2011-12-31,17349638.0,2724000.0,0.0058223416329488105
1244,8397,MANGELS INDUSTRIAL S.A.,2013-03-20 07:47:58,2012-01-01,2012-12-31,17349638.0,33624000.0,0.11318087262102719
1249,8397,MANGELS INDUSTRIAL S.A.,2017-03-29 08:25:34,2016-01-01,2016-12-31,5783212.0,5260000.0,0.025281047385141857
1250,8397,MANGELS INDUSTRIAL S.A.,2018-03-16 07:48:39,2017-01-01,2017-12-31,5783212.0,11879000.0,0.05717077114846882
1251,8397,MANGELS INDUSTRIAL S.A.,2019-02-28 08:52:57,2018-01-01,2018-12-31,5741112.0,35037000.0,0.15282581860848551
1252,8397,MANGELS INDUSTRIAL S.A.,2020-03-10 22:19:47,2019-01-01,2019-12-31,5783212.0,47190000.0,0.19404979747928533
1253,8397,MANGELS INDUSTRIAL S.A.,2020-03-12 18:31:56,2019-01-01,2019-12-31,5783212.0,47190000.0,0.19404979747928533
1254,8397,MANGELS INDUSTRIAL S.A.,2021-03-22 23:02:11,2020-01-01,2020-12-31,5783212.0,78576000.0,0.29660610681836197
1255,8397,MANGELS INDUSTRIAL S.A.,2022-03-21 19:42:25,2021-01-01,2021-12-31,5783212.0,193144000.0,0.4475204304114814
1262,8427,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,2013-03-28 17:03:40,2012-01-01,2012-12-31,16167000.0,79000.0,-0.00044414709702084116
1265,8427,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,2015-03-30 16:39:48,2014-01-01,2014-12-31,16167000.0,14337000.0,-0.06717865577088879
1270,8427,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,2019-03-29 22:14:35,2018-01-01,2018-12-31,808000.0,17707000.0,-0.04670910150860875
1272,8427,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,2021-03-29 06:46:21,2020-01-01,2020-12-31,808000.0,25155000.0,-0.05794240541026125
1273,8427,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,2021-04-23 18:15:42,2020-01-01,2020-12-31,808000.0,25155000.0,-0.05794240541026125
1274,8427,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,2022-03-28 07:43:09,2021-01-01,2021-12-31,808000.0,14883000.0,-0.03601286329243181
1275,8427,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,2022-04-07 21:45:35,2021-01-01,2021-12-31,808000.0,39020000.0,-0.09441792149907204
1276,8451,MARCOPOLO S.A.,2011-02-24 00:44:56,2010-01-01,2010-12-31,448450042.0,363792.0,0.22739643483554964
1277,8451,MARCOPOLO S.A.,2011-02-24 09:29:57,2010-01-01,2010-12-31,448450042.0,363792000.0,0.22739643483554964
1278,8451,MARCOPOLO S.A.,2012-02-28 08:05:25,2011-01-01,2011-12-31,448450042.0,428482000.0,0.24459415643723514
1279,8451,MARCOPOLO S.A.,2013-02-21 08:51:43,2012-01-01,2012-12-31,448450042.0,391256000.0,0.18422589114523888
1280,8451,MARCOPOLO S.A.,2014-02-25 08:08:57,2013-01-01,2013-12-31,896900084.0,394893000.0,0.1518340369575749
1281,8451,MARCOPOLO S.A.,2015-02-24 07:36:52,2014-01-01,2014-12-31,896900084.0,265262000.0,0.09152049638609586
1282,8451,MARCOPOLO S.A.,2016-02-23 07:40:31,2015-01-01,2015-12-31,896900084.0,166069000.0,0.054987568370650296
1283,8451,MARCOPOLO S.A.,2017-02-23 08:28:24,2016-01-01,2016-12-31,925196009.0,303943000.0,0.111410542366855
1284,8451,MARCOPOLO S.A.,2018-02-22 08:35:52,2017-01-01,2017-12-31,925196009.0,74253000.0,0.027243688525311942
1285,8451,MARCOPOLO S.A.,2019-02-26 07:47:03,2018-01-01,2018-12-31,925196009.0,301285000.0,0.09675204584727444
1286,8451,MARCOPOLO S.A.,2020-02-27 08:07:03,2019-01-01,2019-12-31,946892882.0,251581000.0,0.08422530967525946
1287,8451,MARCOPOLO S.A.,2021-02-25 07:50:03,2020-01-01,2020-12-31,946892882.0,172462000.0,0.04796995112106139
1288,8451,MARCOPOLO S.A.,2022-02-25 07:57:55,2021-01-01,2021-12-31,946892882.0,228025000.0,0.057662842370360706
1289,8486,MARISOL SA,2011-02-24 18:30:24,2010-01-01,2010-12-31,112254000.0,29027000.0,0.06670910628596642
1290,8486,MARISOL SA,2011-11-17 16:52:27,2010-01-01,2010-12-31,112254000.0,29027000.0,0.06670910628596642
1291,8486,MARISOL SA,2012-02-16 18:34:35,2011-01-01,2011-12-31,112254000.0,45574000.0,0.10915692835364028
1292,8575,MAHLE-METAL LEVE S.A.,2011-03-29 19:03:40,2010-01-01,2010-12-31,42769500.0,119154000.0,0.07136662346280914
1293,8575,MAHLE-METAL LEVE S.A.,2012-03-10 01:12:22,2011-01-01,2011-12-31,42769500.0,242078000.0,0.1430415850991603
1294,8575,MAHLE-METAL LEVE S.A.,2013-03-11 18:51:49,2012-01-01,2012-12-31,128308500.0,269728000.0,0.1587160924470869
1295,8575,MAHLE-METAL LEVE S.A.,2014-03-14 17:55:09,2013-01-01,2013-12-31,128308500.0,311362000.0,0.18966405750312185
1296,8575,MAHLE-METAL LEVE S.A.,2015-03-16 18:24:13,2014-01-01,2014-12-31,128308500.0,278735000.0,0.16910422416266913
1297,8575,MAHLE-METAL LEVE S.A.,2016-03-18 17:59:30,2015-01-01,2015-12-31,128308500.0,264962000.0,0.16372354558655422
1298,8575,MAHLE-METAL LEVE S.A.,2017-03-20 19:27:14,2016-01-01,2016-12-31,128308500.0,16207000.0,0.011109686821582145
1299,8575,MAHLE-METAL LEVE S.A.,2018-03-19 17:52:26,2017-01-01,2017-12-31,128308500.0,307478000.0,0.22656454935850012
1300,8575,MAHLE-METAL LEVE S.A.,2019-03-18 17:37:44,2018-01-01,2018-12-31,128308500.0,376895000.0,0.2436341728448691
1301,8575,MAHLE-METAL LEVE S.A.,2020-03-30 18:43:09,2019-01-01,2019-12-31,128308500.0,345441000.0,0.2232611256997087
1302,8575,MAHLE-METAL LEVE S.A.,2021-03-15 17:08:10,2020-01-01,2020-12-31,128308500.0,193603000.0,0.1486826887188758
1303,8575,MAHLE-METAL LEVE S.A.,2022-03-14 17:11:28,2021-01-01,2021-12-31,128308500.0,722621000.0,0.445536502596935
1304,8575,MAHLE-METAL LEVE S.A.,2022-03-14 18:12:40,2021-01-01,2021-12-31,128308500.0,722621000.0,0.445536502596935
1305,8575,MAHLE-METAL LEVE S.A.,2022-03-28 17:45:22,2021-01-01,2021-12-31,128308500.0,722621000.0,0.445536502596935
1325,8656,METALURGICA GERDAU S.A.,2011-03-03 17:59:15,2010-01-01,2010-12-31,412682000.0,3605125000.0,0.11241093768830322
1326,8656,METALURGICA GERDAU S.A.,2012-02-16 10:57:08,2011-01-01,2011-12-31,412681538000.0,2868471000.0,0.082058632021716
1327,8656,METALURGICA GERDAU S.A.,2012-02-16 13:58:19,2011-01-01,2011-12-31,412681000.0,2868471000.0,0.082058632021716
1328,8656,METALURGICA GERDAU S.A.,2013-02-21 17:18:20,2012-01-01,2012-12-31,412681538.0,2320455000.0,0.05760365346062304
1329,8656,METALURGICA GERDAU S.A.,2014-02-21 18:07:32,2013-01-01,2013-12-31,412681538.0,2717511000.0,0.06182383089163367
1330,8656,METALURGICA GERDAU S.A.,2014-02-21 18:57:11,2013-01-01,2013-12-31,412681538.0,2717511000.0,0.06182383089163367
1331,8656,METALURGICA GERDAU S.A.,2015-03-05 07:51:33,2014-01-01,2014-12-31,412681538.0,2869985000.0,0.06133204451310725
1332,8656,METALURGICA GERDAU S.A.,2015-03-11 10:12:37,2014-01-01,2014-12-31,412681538.0,2869985000.0,0.06133204451310725
1335,8656,METALURGICA GERDAU S.A.,2018-02-28 08:37:08,2017-01-01,2017-12-31,982822933.0,1091720000.0,0.029361019951465513
1336,8656,METALURGICA GERDAU S.A.,2018-02-28 10:57:44,2017-01-01,2017-12-31,982123927.0,1091720000.0,0.029361019951465513
1337,8656,METALURGICA GERDAU S.A.,2019-02-21 08:41:01,2018-01-01,2018-12-31,985679647.0,4022706000.0,0.1070513516001355
1338,8656,METALURGICA GERDAU S.A.,2020-02-19 08:23:28,2019-01-01,2019-12-31,1087243204.0,3174701000.0,0.08584342879534941
1339,8656,METALURGICA GERDAU S.A.,2021-02-24 08:18:57,2020-01-01,2020-12-31,1087243204.0,5186310000.0,0.12641280287718426
1340,8656,METALURGICA GERDAU S.A.,2022-02-23 07:39:32,2021-01-01,2021-12-31,1087243204.0,20984569000.0,0.4187891156020001
1341,8672,IGUATEMI S.A.,2022-03-15 21:15:36,2021-01-01,2021-12-31,1126045830000.0,341384000.0,0.07023879428862297
1342,8672,IGUATEMI S.A.,2022-04-18 16:50:46,2021-01-01,2021-12-31,1126045830.0,341384000.0,0.07023879428862297
1343,8672,JEREISSATI PARTICIPACOES S.A.,2011-05-31 19:51:05,2010-01-01,2010-12-31,963939000.0,1019165000.0,0.09632975928075342
1344,8672,JEREISSATI PARTICIPACOES S.A.,2011-06-10 00:08:27,2010-01-01,2010-12-31,963939000.0,1019165000.0,0.09632975928075342
1345,8672,JEREISSATI PARTICIPACOES S.A.,2012-03-30 05:04:50,2011-01-01,2011-12-31,963939000.0,1682143000.0,0.18567126044394838
1346,8672,JEREISSATI PARTICIPACOES S.A.,2013-03-20 01:01:47,2012-01-01,2012-12-31,963939000.0,815034000.0,0.08204936467750056
1347,8672,JEREISSATI PARTICIPACOES S.A.,2013-03-20 02:57:26,2012-01-01,2012-12-31,963939000.0,815034000.0,0.08204936467750056
1348,8672,JEREISSATI PARTICIPACOES S.A.,2014-03-26 01:03:20,2013-01-01,2013-12-31,963939000.0,178652000.0,0.0478317071002717
1351,8672,JEREISSATI PARTICIPACOES S.A.,2017-03-10 20:38:49,2016-01-01,2016-12-31,94065000.0,361714000.0,0.08042648176777546
1352,8672,JEREISSATI PARTICIPACOES S.A.,2018-03-14 23:09:22,2017-01-01,2017-12-31,87892000.0,403648000.0,0.0893248477442515
1353,8672,JEREISSATI PARTICIPACOES S.A.,2019-03-14 21:11:08,2018-01-01,2018-12-31,87889000.0,435070000.0,0.09626204907379832
1354,8672,JEREISSATI PARTICIPACOES S.A.,2020-03-12 18:05:24,2019-01-01,2019-12-31,87889000.0,482907000.0,0.10749859145272812
1355,8672,JEREISSATI PARTICIPACOES S.A.,2021-03-11 20:35:05,2020-01-01,2020-12-31,87889000.0,334278000.0,0.06509651002879391
1358,8745,METANOR SA METANOL DO NE,2012-03-24 11:06:59,2011-01-01,2011-12-31,296079.0,5452000.0,0.07489936942753912
1359,8745,METANOR SA METANOL DO NE,2012-04-11 11:32:17,2011-01-01,2011-12-31,296079.0,5452000.0,0.07489936942753912
1361,8745,METANOR SA METANOL DO NE,2014-03-28 08:39:02,2013-01-01,2013-12-31,296079.0,14307000.0,0.2216249709549996
1363,8745,METANOR SA METANOL DO NE,2016-03-29 13:58:08,2015-01-01,2015-12-31,296079.0,2222000.0,0.02672632579174635
1365,8745,METANOR SA METANOL DO NE,2018-03-27 08:41:17,2017-01-01,2017-12-31,296079.0,8369000.0,0.17000142192610046
1366,8745,METANOR SA METANOL DO NE,2019-03-22 18:07:31,2018-01-01,2018-12-31,296079.0,9538000.0,0.20598207536983046
1367,8745,METANOR SA METANOL DO NE,2020-03-26 12:37:34,2019-01-01,2019-12-31,296079.0,20558.0,0.42476084216616045
1368,8745,METANOR SA METANOL DO NE,2020-07-02 15:25:52,2019-01-01,2019-12-31,296079.0,20558000.0,0.42476084216616045
1369,8745,METANOR SA METANOL DO NE,2021-03-26 20:32:34,2020-01-01,2020-12-31,294339.0,22912000.0,0.6345935466001938
